,SiteName,LocationName,GenericLocation,Session,Date,Day,OrdDay,Covers
288,100 Wardour Street,Club,Restaurant,Lunch,2020-11-06,Friday,5_Friday,0.0
289,100 Wardour Street,Club,Restaurant,Lunch,2020-11-09,Monday,1_Monday,0.0
290,100 Wardour Street,Club,Restaurant,Lunch,2020-11-10,Tuesday,2_Tuesday,0.0
291,100 Wardour Street,Club,Restaurant,Lunch,2020-11-11,Wednesday,3_Wednesday,0.0
292,100 Wardour Street,Club,Restaurant,Lunch,2020-11-12,Thursday,4_Thursday,0.0
293,100 Wardour Street,Club,Restaurant,Lunch,2020-11-13,Friday,5_Friday,0.0
294,100 Wardour Street,Club,Restaurant,Lunch,2020-11-14,Saturday,6_Saturday,0.0
295,100 Wardour Street,Club,Restaurant,Lunch,2020-11-15,Sunday,7_Sunday,0.0
296,100 Wardour Street,Club,Restaurant,Lunch,2020-11-16,Monday,1_Monday,0.0
297,100 Wardour Street,Club,Restaurant,Lunch,2020-11-17,Tuesday,2_Tuesday,0.0
298,100 Wardour Street,Club,Restaurant,Lunch,2020-11-18,Wednesday,3_Wednesday,0.0
299,100 Wardour Street,Club,Restaurant,Lunch,2020-11-19,Thursday,4_Thursday,0.0
300,100 Wardour Street,Club,Restaurant,Lunch,2020-11-20,Friday,5_Friday,0.0
301,100 Wardour Street,Club,Restaurant,Lunch,2020-11-21,Saturday,6_Saturday,0.0
302,100 Wardour Street,Club,Restaurant,Lunch,2020-11-22,Sunday,7_Sunday,0.0
303,100 Wardour Street,Club,Restaurant,Lunch,2020-11-23,Monday,1_Monday,0.0
304,100 Wardour Street,Club,Restaurant,Lunch,2020-11-24,Tuesday,2_Tuesday,0.0
305,100 Wardour Street,Club,Restaurant,Lunch,2020-11-25,Wednesday,3_Wednesday,0.0
306,100 Wardour Street,Club,Restaurant,Lunch,2020-11-26,Thursday,4_Thursday,0.0
307,100 Wardour Street,Club,Restaurant,Lunch,2020-11-27,Friday,5_Friday,0.0
308,100 Wardour Street,Club,Restaurant,Lunch,2020-11-28,Saturday,6_Saturday,0.0
309,100 Wardour Street,Club,Restaurant,Lunch,2020-11-30,Monday,1_Monday,0.0
310,100 Wardour Street,Club,Restaurant,Lunch,2020-12-01,Tuesday,2_Tuesday,0.0
311,100 Wardour Street,Club,Restaurant,Lunch,2020-12-02,Wednesday,3_Wednesday,0.0
312,100 Wardour Street,Club,Restaurant,Lunch,2020-12-03,Thursday,4_Thursday,0.0
313,100 Wardour Street,Club,Restaurant,Lunch,2020-12-04,Friday,5_Friday,0.0
314,100 Wardour Street,Club,Restaurant,Lunch,2020-12-05,Saturday,6_Saturday,205.0
315,100 Wardour Street,Club,Restaurant,Lunch,2020-12-06,Sunday,7_Sunday,95.0
316,100 Wardour Street,Club,Restaurant,Lunch,2020-12-07,Monday,1_Monday,0.0
317,100 Wardour Street,Club,Restaurant,Lunch,2020-12-08,Tuesday,2_Tuesday,0.0
318,100 Wardour Street,Club,Restaurant,Night,2019-11-01,Friday,5_Friday,0.0
319,100 Wardour Street,Club,Restaurant,Night,2019-11-02,Saturday,6_Saturday,0.0
320,100 Wardour Street,Club,Restaurant,Night,2019-11-03,Sunday,7_Sunday,0.0
321,100 Wardour Street,Club,Restaurant,Night,2019-11-04,Monday,1_Monday,0.0
322,100 Wardour Street,Club,Restaurant,Night,2019-11-05,Tuesday,2_Tuesday,0.0
323,100 Wardour Street,Club,Restaurant,Night,2019-11-06,Wednesday,3_Wednesday,0.0
324,100 Wardour Street,Club,Restaurant,Night,2019-11-07,Thursday,4_Thursday,0.0
325,100 Wardour Street,Club,Restaurant,Night,2019-11-08,Friday,5_Friday,0.0
326,100 Wardour Street,Club,Restaurant,Night,2019-11-09,Saturday,6_Saturday,0.0
327,100 Wardour Street,Club,Restaurant,Night,2019-11-10,Sunday,7_Sunday,0.0
328,100 Wardour Street,Club,Restaurant,Night,2019-11-11,Monday,1_Monday,0.0
329,100 Wardour Street,Club,Restaurant,Night,2019-11-12,Tuesday,2_Tuesday,0.0
330,100 Wardour Street,Club,Restaurant,Night,2019-11-13,Wednesday,3_Wednesday,0.0
331,100 Wardour Street,Club,Restaurant,Night,2019-11-14,Thursday,4_Thursday,0.0
332,100 Wardour Street,Club,Restaurant,Night,2019-11-15,Friday,5_Friday,0.0
333,100 Wardour Street,Club,Restaurant,Night,2019-11-16,Saturday,6_Saturday,0.0
334,100 Wardour Street,Club,Restaurant,Night,2019-11-17,Sunday,7_Sunday,0.0
335,100 Wardour Street,Club,Restaurant,Night,2019-11-18,Monday,1_Monday,0.0
336,100 Wardour Street,Club,Restaurant,Night,2019-11-19,Tuesday,2_Tuesday,0.0
337,100 Wardour Street,Club,Restaurant,Night,2019-11-20,Wednesday,3_Wednesday,0.0
338,100 Wardour Street,Club,Restaurant,Night,2019-11-21,Thursday,4_Thursday,0.0
339,100 Wardour Street,Club,Restaurant,Night,2019-11-22,Friday,5_Friday,0.0
340,100 Wardour Street,Club,Restaurant,Night,2019-11-23,Saturday,6_Saturday,0.0
341,100 Wardour Street,Club,Restaurant,Night,2019-11-24,Sunday,7_Sunday,0.0
342,100 Wardour Street,Club,Restaurant,Night,2019-11-25,Monday,1_Monday,0.0
343,100 Wardour Street,Club,Restaurant,Night,2019-11-26,Tuesday,2_Tuesday,0.0
344,100 Wardour Street,Club,Restaurant,Night,2019-11-27,Wednesday,3_Wednesday,0.0
345,100 Wardour Street,Club,Restaurant,Night,2019-11-28,Thursday,4_Thursday,0.0
346,100 Wardour Street,Club,Restaurant,Night,2019-11-29,Friday,5_Friday,0.0
347,100 Wardour Street,Club,Restaurant,Night,2019-11-30,Saturday,6_Saturday,0.0
348,100 Wardour Street,Club,Restaurant,Night,2019-12-01,Sunday,7_Sunday,0.0
349,100 Wardour Street,Club,Restaurant,Night,2019-12-02,Monday,1_Monday,0.0
350,100 Wardour Street,Club,Restaurant,Night,2019-12-03,Tuesday,2_Tuesday,0.0
351,100 Wardour Street,Club,Restaurant,Night,2019-12-04,Wednesday,3_Wednesday,0.0
352,100 Wardour Street,Club,Restaurant,Night,2019-12-05,Thursday,4_Thursday,0.0
353,100 Wardour Street,Club,Restaurant,Night,2019-12-06,Friday,5_Friday,0.0
354,100 Wardour Street,Club,Restaurant,Night,2019-12-07,Saturday,6_Saturday,0.0
355,100 Wardour Street,Club,Restaurant,Night,2019-12-08,Sunday,7_Sunday,0.0
356,100 Wardour Street,Club,Restaurant,Night,2019-12-09,Monday,1_Monday,0.0
357,100 Wardour Street,Club,Restaurant,Night,2019-12-10,Tuesday,2_Tuesday,0.0
358,100 Wardour Street,Club,Restaurant,Night,2020-10-01,Thursday,4_Thursday,0.0
359,100 Wardour Street,Club,Restaurant,Night,2020-10-02,Friday,5_Friday,0.0
360,100 Wardour Street,Club,Restaurant,Night,2020-10-03,Saturday,6_Saturday,0.0
361,100 Wardour Street,Club,Restaurant,Night,2020-10-04,Sunday,7_Sunday,0.0
362,100 Wardour Street,Club,Restaurant,Night,2020-10-05,Monday,1_Monday,0.0
363,100 Wardour Street,Club,Restaurant,Night,2020-10-06,Tuesday,2_Tuesday,0.0
364,100 Wardour Street,Club,Restaurant,Night,2020-10-07,Wednesday,3_Wednesday,0.0
365,100 Wardour Street,Club,Restaurant,Night,2020-10-08,Thursday,4_Thursday,0.0
366,100 Wardour Street,Club,Restaurant,Night,2020-10-09,Friday,5_Friday,0.0
367,100 Wardour Street,Club,Restaurant,Night,2020-10-10,Saturday,6_Saturday,0.0
368,100 Wardour Street,Club,Restaurant,Night,2020-10-11,Sunday,7_Sunday,0.0
369,100 Wardour Street,Club,Restaurant,Night,2020-10-12,Monday,1_Monday,0.0
370,100 Wardour Street,Club,Restaurant,Night,2020-10-13,Tuesday,2_Tuesday,0.0
371,100 Wardour Street,Club,Restaurant,Night,2020-10-14,Wednesday,3_Wednesday,0.0
372,100 Wardour Street,Club,Restaurant,Night,2020-10-15,Thursday,4_Thursday,0.0
373,100 Wardour Street,Club,Restaurant,Night,2020-10-16,Friday,5_Friday,0.0
374,100 Wardour Street,Club,Restaurant,Night,2020-10-17,Saturday,6_Saturday,0.0
375,100 Wardour Street,Club,Restaurant,Night,2020-10-18,Sunday,7_Sunday,0.0
376,100 Wardour Street,Club,Restaurant,Night,2020-10-19,Monday,1_Monday,0.0
377,100 Wardour Street,Club,Restaurant,Night,2020-10-20,Tuesday,2_Tuesday,0.0
378,100 Wardour Street,Club,Restaurant,Night,2020-10-21,Wednesday,3_Wednesday,0.0
379,100 Wardour Street,Club,Restaurant,Night,2020-10-22,Thursday,4_Thursday,0.0
380,100 Wardour Street,Club,Restaurant,Night,2020-10-23,Friday,5_Friday,0.0
381,100 Wardour Street,Club,Restaurant,Night,2020-10-24,Saturday,6_Saturday,0.0
382,100 Wardour Street,Club,Restaurant,Night,2020-10-25,Sunday,7_Sunday,0.0
383,100 Wardour Street,Club,Restaurant,Night,2020-10-26,Monday,1_Monday,0.0
384,100 Wardour Street,Club,Restaurant,Night,2020-10-27,Tuesday,2_Tuesday,0.0
385,100 Wardour Street,Club,Restaurant,Night,2020-10-28,Wednesday,3_Wednesday,0.0
386,100 Wardour Street,Club,Restaurant,Night,2020-10-29,Thursday,4_Thursday,0.0
387,100 Wardour Street,Club,Restaurant,Night,2020-10-30,Friday,5_Friday,0.0
388,100 Wardour Street,Club,Restaurant,Night,2020-10-31,Saturday,6_Saturday,0.0
389,100 Wardour Street,Club,Restaurant,Night,2020-11-01,Sunday,7_Sunday,0.0
390,100 Wardour Street,Club,Restaurant,Night,2020-11-02,Monday,1_Monday,0.0
391,100 Wardour Street,Club,Restaurant,Night,2020-11-03,Tuesday,2_Tuesday,0.0
392,100 Wardour Street,Club,Restaurant,Night,2020-11-04,Wednesday,3_Wednesday,0.0
393,100 Wardour Street,Club,Restaurant,Night,2020-11-05,Thursday,4_Thursday,0.0
394,100 Wardour Street,Club,Restaurant,Night,2020-11-06,Friday,5_Friday,0.0
395,100 Wardour Street,Club,Restaurant,Night,2020-11-09,Monday,1_Monday,0.0
396,100 Wardour Street,Club,Restaurant,Night,2020-11-10,Tuesday,2_Tuesday,0.0
397,100 Wardour Street,Club,Restaurant,Night,2020-11-11,Wednesday,3_Wednesday,0.0
398,100 Wardour Street,Club,Restaurant,Night,2020-11-12,Thursday,4_Thursday,0.0
399,100 Wardour Street,Club,Restaurant,Night,2020-11-13,Friday,5_Friday,0.0
400,100 Wardour Street,Club,Restaurant,Night,2020-11-14,Saturday,6_Saturday,0.0
401,100 Wardour Street,Club,Restaurant,Night,2020-11-15,Sunday,7_Sunday,0.0
402,100 Wardour Street,Club,Restaurant,Night,2020-11-16,Monday,1_Monday,0.0
403,100 Wardour Street,Club,Restaurant,Night,2020-11-17,Tuesday,2_Tuesday,0.0
404,100 Wardour Street,Club,Restaurant,Night,2020-11-18,Wednesday,3_Wednesday,0.0
405,100 Wardour Street,Club,Restaurant,Night,2020-11-19,Thursday,4_Thursday,0.0
406,100 Wardour Street,Club,Restaurant,Night,2020-11-20,Friday,5_Friday,0.0
407,100 Wardour Street,Club,Restaurant,Night,2020-11-21,Saturday,6_Saturday,0.0
408,100 Wardour Street,Club,Restaurant,Night,2020-11-22,Sunday,7_Sunday,0.0
409,100 Wardour Street,Club,Restaurant,Night,2020-11-23,Monday,1_Monday,0.0
410,100 Wardour Street,Club,Restaurant,Night,2020-11-24,Tuesday,2_Tuesday,0.0
411,100 Wardour Street,Club,Restaurant,Night,2020-11-25,Wednesday,3_Wednesday,0.0
412,100 Wardour Street,Club,Restaurant,Night,2020-11-26,Thursday,4_Thursday,0.0
413,100 Wardour Street,Club,Restaurant,Night,2020-11-27,Friday,5_Friday,0.0
414,100 Wardour Street,Club,Restaurant,Night,2020-11-28,Saturday,6_Saturday,0.0
415,100 Wardour Street,Club,Restaurant,Night,2020-11-30,Monday,1_Monday,0.0
416,100 Wardour Street,Club,Restaurant,Night,2020-12-01,Tuesday,2_Tuesday,0.0
417,100 Wardour Street,Club,Restaurant,Night,2020-12-02,Wednesday,3_Wednesday,0.0
418,100 Wardour Street,Club,Restaurant,Night,2020-12-03,Thursday,4_Thursday,0.0
419,100 Wardour Street,Club,Restaurant,Night,2020-12-04,Friday,5_Friday,0.0
420,100 Wardour Street,Club,Restaurant,Night,2020-12-05,Saturday,6_Saturday,0.0
421,100 Wardour Street,Club,Restaurant,Night,2020-12-06,Sunday,7_Sunday,0.0
422,100 Wardour Street,Club,Restaurant,Night,2020-12-07,Monday,1_Monday,0.0
423,100 Wardour Street,Club,Restaurant,Night,2020-12-08,Tuesday,2_Tuesday,0.0
424,100 Wardour Street,Lounge,Restaurant,Breakfast,2019-11-01,Friday,5_Friday,0.0
425,100 Wardour Street,Lounge,Restaurant,Breakfast,2019-11-02,Saturday,6_Saturday,0.0
426,100 Wardour Street,Lounge,Restaurant,Breakfast,2019-11-03,Sunday,7_Sunday,0.0
427,100 Wardour Street,Lounge,Restaurant,Breakfast,2019-11-04,Monday,1_Monday,0.0
428,100 Wardour Street,Lounge,Restaurant,Breakfast,2019-11-05,Tuesday,2_Tuesday,0.0
429,100 Wardour Street,Lounge,Restaurant,Breakfast,2019-11-06,Wednesday,3_Wednesday,0.0
430,100 Wardour Street,Lounge,Restaurant,Breakfast,2019-11-07,Thursday,4_Thursday,0.0
431,100 Wardour Street,Lounge,Restaurant,Breakfast,2019-11-08,Friday,5_Friday,0.0
432,100 Wardour Street,Lounge,Restaurant,Breakfast,2019-11-09,Saturday,6_Saturday,0.0
433,100 Wardour Street,Lounge,Restaurant,Breakfast,2019-11-10,Sunday,7_Sunday,0.0
434,100 Wardour Street,Lounge,Restaurant,Breakfast,2019-11-11,Monday,1_Monday,0.0
435,100 Wardour Street,Lounge,Restaurant,Breakfast,2019-11-12,Tuesday,2_Tuesday,0.0
436,100 Wardour Street,Lounge,Restaurant,Breakfast,2019-11-13,Wednesday,3_Wednesday,0.0
437,100 Wardour Street,Lounge,Restaurant,Breakfast,2019-11-14,Thursday,4_Thursday,0.0
438,100 Wardour Street,Lounge,Restaurant,Breakfast,2019-11-15,Friday,5_Friday,0.0
439,100 Wardour Street,Lounge,Restaurant,Breakfast,2019-11-16,Saturday,6_Saturday,0.0
440,100 Wardour Street,Lounge,Restaurant,Breakfast,2019-11-17,Sunday,7_Sunday,0.0
441,100 Wardour Street,Lounge,Restaurant,Breakfast,2019-11-18,Monday,1_Monday,0.0
442,100 Wardour Street,Lounge,Restaurant,Breakfast,2019-11-19,Tuesday,2_Tuesday,0.0
443,100 Wardour Street,Lounge,Restaurant,Breakfast,2019-11-20,Wednesday,3_Wednesday,0.0
444,100 Wardour Street,Lounge,Restaurant,Breakfast,2019-11-21,Thursday,4_Thursday,0.0
445,100 Wardour Street,Lounge,Restaurant,Breakfast,2019-11-22,Friday,5_Friday,0.0
446,100 Wardour Street,Lounge,Restaurant,Breakfast,2019-11-23,Saturday,6_Saturday,0.0
447,100 Wardour Street,Lounge,Restaurant,Breakfast,2019-11-24,Sunday,7_Sunday,0.0
448,100 Wardour Street,Lounge,Restaurant,Breakfast,2019-11-25,Monday,1_Monday,0.0
449,100 Wardour Street,Lounge,Restaurant,Breakfast,2019-11-26,Tuesday,2_Tuesday,0.0
450,100 Wardour Street,Lounge,Restaurant,Breakfast,2019-11-27,Wednesday,3_Wednesday,0.0
451,100 Wardour Street,Lounge,Restaurant,Breakfast,2019-11-28,Thursday,4_Thursday,0.0
452,100 Wardour Street,Lounge,Restaurant,Breakfast,2019-11-29,Friday,5_Friday,0.0
453,100 Wardour Street,Lounge,Restaurant,Breakfast,2019-11-30,Saturday,6_Saturday,0.0
454,100 Wardour Street,Lounge,Restaurant,Breakfast,2019-12-01,Sunday,7_Sunday,0.0
455,100 Wardour Street,Lounge,Restaurant,Breakfast,2019-12-02,Monday,1_Monday,0.0
456,100 Wardour Street,Lounge,Restaurant,Breakfast,2019-12-03,Tuesday,2_Tuesday,0.0
457,100 Wardour Street,Lounge,Restaurant,Breakfast,2019-12-04,Wednesday,3_Wednesday,0.0
458,100 Wardour Street,Lounge,Restaurant,Breakfast,2019-12-05,Thursday,4_Thursday,0.0
459,100 Wardour Street,Lounge,Restaurant,Breakfast,2019-12-06,Friday,5_Friday,0.0
460,100 Wardour Street,Lounge,Restaurant,Breakfast,2019-12-07,Saturday,6_Saturday,0.0
461,100 Wardour Street,Lounge,Restaurant,Breakfast,2019-12-08,Sunday,7_Sunday,0.0
462,100 Wardour Street,Lounge,Restaurant,Breakfast,2019-12-09,Monday,1_Monday,0.0
463,100 Wardour Street,Lounge,Restaurant,Breakfast,2019-12-10,Tuesday,2_Tuesday,0.0
464,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-10-01,Thursday,4_Thursday,0.0
465,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-10-02,Friday,5_Friday,0.0
466,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-10-03,Saturday,6_Saturday,0.0
467,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-10-04,Sunday,7_Sunday,0.0
468,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-10-05,Monday,1_Monday,0.0
469,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-10-06,Tuesday,2_Tuesday,0.0
470,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-10-07,Wednesday,3_Wednesday,0.0
471,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-10-08,Thursday,4_Thursday,0.0
472,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-10-09,Friday,5_Friday,0.0
473,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-10-10,Saturday,6_Saturday,0.0
474,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-10-11,Sunday,7_Sunday,0.0
475,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-10-12,Monday,1_Monday,0.0
476,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-10-13,Tuesday,2_Tuesday,0.0
477,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-10-14,Wednesday,3_Wednesday,0.0
478,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-10-15,Thursday,4_Thursday,0.0
479,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-10-16,Friday,5_Friday,0.0
480,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-10-17,Saturday,6_Saturday,0.0
481,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-10-18,Sunday,7_Sunday,0.0
482,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-10-19,Monday,1_Monday,0.0
483,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-10-20,Tuesday,2_Tuesday,0.0
484,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-10-21,Wednesday,3_Wednesday,0.0
485,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-10-22,Thursday,4_Thursday,0.0
486,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-10-23,Friday,5_Friday,0.0
487,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-10-24,Saturday,6_Saturday,0.0
488,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-10-25,Sunday,7_Sunday,0.0
489,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-10-26,Monday,1_Monday,0.0
490,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-10-27,Tuesday,2_Tuesday,0.0
491,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-10-28,Wednesday,3_Wednesday,0.0
492,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-10-29,Thursday,4_Thursday,0.0
493,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-10-30,Friday,5_Friday,0.0
494,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-10-31,Saturday,6_Saturday,0.0
495,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-11-01,Sunday,7_Sunday,0.0
496,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-11-02,Monday,1_Monday,0.0
497,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-11-03,Tuesday,2_Tuesday,0.0
498,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-11-04,Wednesday,3_Wednesday,0.0
499,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-11-05,Thursday,4_Thursday,0.0
500,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-11-06,Friday,5_Friday,0.0
501,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-11-09,Monday,1_Monday,0.0
502,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-11-10,Tuesday,2_Tuesday,0.0
503,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-11-11,Wednesday,3_Wednesday,0.0
504,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-11-12,Thursday,4_Thursday,0.0
505,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-11-13,Friday,5_Friday,0.0
506,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-11-14,Saturday,6_Saturday,0.0
507,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-11-15,Sunday,7_Sunday,0.0
508,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-11-16,Monday,1_Monday,0.0
509,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-11-17,Tuesday,2_Tuesday,0.0
510,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-11-18,Wednesday,3_Wednesday,0.0
511,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-11-19,Thursday,4_Thursday,0.0
512,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-11-20,Friday,5_Friday,0.0
513,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-11-21,Saturday,6_Saturday,0.0
514,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-11-22,Sunday,7_Sunday,0.0
515,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-11-23,Monday,1_Monday,0.0
516,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-11-24,Tuesday,2_Tuesday,0.0
517,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-11-25,Wednesday,3_Wednesday,0.0
518,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-11-26,Thursday,4_Thursday,0.0
519,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-11-27,Friday,5_Friday,0.0
520,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-11-28,Saturday,6_Saturday,0.0
521,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-11-30,Monday,1_Monday,0.0
522,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-12-01,Tuesday,2_Tuesday,0.0
523,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-12-02,Wednesday,3_Wednesday,0.0
524,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-12-03,Thursday,4_Thursday,0.0
525,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-12-04,Friday,5_Friday,0.0
526,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-12-05,Saturday,6_Saturday,0.0
527,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-12-06,Sunday,7_Sunday,0.0
528,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-12-07,Monday,1_Monday,0.0
529,100 Wardour Street,Lounge,Restaurant,Breakfast,2020-12-08,Tuesday,2_Tuesday,0.0
530,100 Wardour Street,Lounge,Restaurant,Dinner,2019-11-01,Friday,5_Friday,89.0
531,100 Wardour Street,Lounge,Restaurant,Dinner,2019-11-02,Saturday,6_Saturday,74.0
532,100 Wardour Street,Lounge,Restaurant,Dinner,2019-11-03,Sunday,7_Sunday,0.0
533,100 Wardour Street,Lounge,Restaurant,Dinner,2019-11-04,Monday,1_Monday,0.0
534,100 Wardour Street,Lounge,Restaurant,Dinner,2019-11-05,Tuesday,2_Tuesday,57.0
535,100 Wardour Street,Lounge,Restaurant,Dinner,2019-11-06,Wednesday,3_Wednesday,57.0
536,100 Wardour Street,Lounge,Restaurant,Dinner,2019-11-07,Thursday,4_Thursday,0.0
537,100 Wardour Street,Lounge,Restaurant,Dinner,2019-11-08,Friday,5_Friday,68.0
538,100 Wardour Street,Lounge,Restaurant,Dinner,2019-11-09,Saturday,6_Saturday,74.0
539,100 Wardour Street,Lounge,Restaurant,Dinner,2019-11-10,Sunday,7_Sunday,4.0
540,100 Wardour Street,Lounge,Restaurant,Dinner,2019-11-11,Monday,1_Monday,0.0
541,100 Wardour Street,Lounge,Restaurant,Dinner,2019-11-12,Tuesday,2_Tuesday,81.0
542,100 Wardour Street,Lounge,Restaurant,Dinner,2019-11-13,Wednesday,3_Wednesday,53.0
543,100 Wardour Street,Lounge,Restaurant,Dinner,2019-11-14,Thursday,4_Thursday,0.0
544,100 Wardour Street,Lounge,Restaurant,Dinner,2019-11-15,Friday,5_Friday,107.0
545,100 Wardour Street,Lounge,Restaurant,Dinner,2019-11-16,Saturday,6_Saturday,82.0
546,100 Wardour Street,Lounge,Restaurant,Dinner,2019-11-17,Sunday,7_Sunday,0.0
547,100 Wardour Street,Lounge,Restaurant,Dinner,2019-11-18,Monday,1_Monday,0.0
548,100 Wardour Street,Lounge,Restaurant,Dinner,2019-11-19,Tuesday,2_Tuesday,31.0
549,100 Wardour Street,Lounge,Restaurant,Dinner,2019-11-20,Wednesday,3_Wednesday,24.0
550,100 Wardour Street,Lounge,Restaurant,Dinner,2019-11-21,Thursday,4_Thursday,75.0
551,100 Wardour Street,Lounge,Restaurant,Dinner,2019-11-22,Friday,5_Friday,76.0
552,100 Wardour Street,Lounge,Restaurant,Dinner,2019-11-23,Saturday,6_Saturday,140.0
553,100 Wardour Street,Lounge,Restaurant,Dinner,2019-11-24,Sunday,7_Sunday,0.0
554,100 Wardour Street,Lounge,Restaurant,Dinner,2019-11-25,Monday,1_Monday,0.0
555,100 Wardour Street,Lounge,Restaurant,Dinner,2019-11-26,Tuesday,2_Tuesday,26.0
556,100 Wardour Street,Lounge,Restaurant,Dinner,2019-11-27,Wednesday,3_Wednesday,44.0
557,100 Wardour Street,Lounge,Restaurant,Dinner,2019-11-28,Thursday,4_Thursday,79.0
