,Restaurant,Week,Day,This Week,Last Week,Last Year,vs. LW,vs. LW %,vs. LY,vs. LY %
631,Launceston Place,Eight Weeks,Saturday,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
159,Launceston Place,Eight Weeks,Full Week,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
694,Madison Restaurant,This Week,Tuesday,30.0,0.0,46.0,30.0,30.0,-16.0,-0.34782608695652173
695,Madison Restaurant,This Week,Wednesday,31.0,10.0,-18.0,21.0,2.1,49.0,-2.7222222222222223
693,Madison Restaurant,This Week,Thursday,20.0,16.0,7.0,4.0,0.25,13.0,1.8571428571428572
690,Madison Restaurant,This Week,Friday,30.0,4.0,3.0,26.0,6.5,27.0,9.0
691,Madison Restaurant,This Week,Saturday,12.0,44.0,-2.0,-32.0,-0.7272727272727273,14.0,-7.0
692,Madison Restaurant,This Week,Sunday,11.0,19.0,26.0,-8.0,-0.42105263157894735,-15.0,-0.5769230769230769
174,Madison Restaurant,This Week,Full Week,134.0,93.0,62.0,41.0,0.44086021505376344,72.0,1.1612903225806452
675,Madison Restaurant,Next Week,Monday,10.0,10.0,2.0,0.0,0.1,8.0,4.0
679,Madison Restaurant,Next Week,Tuesday,12.0,0.0,10.0,12.0,12.0,2.0,0.2
680,Madison Restaurant,Next Week,Wednesday,27.0,4.0,31.0,23.0,5.75,-4.0,-0.12903225806451613
678,Madison Restaurant,Next Week,Thursday,9.0,-1.0,0.0,10.0,-10.0,9.0,9.0
674,Madison Restaurant,Next Week,Friday,9.0,9.0,10.0,0.0,0.1111111111111111,-1.0,-0.1
676,Madison Restaurant,Next Week,Saturday,30.0,14.0,6.0,16.0,1.1428571428571428,24.0,4.0
677,Madison Restaurant,Next Week,Sunday,15.0,6.0,-6.0,9.0,1.5,21.0,-3.5
171,Madison Restaurant,Next Week,Full Week,112.0,42.0,53.0,70.0,1.6666666666666667,59.0,1.1132075471698113
704,Madison Restaurant,Two Weeks,Monday,6.0,7.0,8.0,-1.0,-0.14285714285714285,-2.0,-0.25
708,Madison Restaurant,Two Weeks,Tuesday,1.0,10.0,6.0,-9.0,-0.9,-5.0,-0.8333333333333334
709,Madison Restaurant,Two Weeks,Wednesday,3.0,-6.0,0.0,9.0,-1.5,3.0,3.0
707,Madison Restaurant,Two Weeks,Thursday,9.0,10.0,0.0,-1.0,-0.1,9.0,9.0
703,Madison Restaurant,Two Weeks,Friday,0.0,8.0,0.0,-8.0,-1.0,0.0,1.0
705,Madison Restaurant,Two Weeks,Saturday,-11.0,32.0,0.0,-43.0,-1.34375,-11.0,-11.0
706,Madison Restaurant,Two Weeks,Sunday,2.0,0.0,0.0,2.0,2.0,2.0,2.0
176,Madison Restaurant,Two Weeks,Full Week,10.0,61.0,14.0,-51.0,-0.8360655737704918,-4.0,-0.2857142857142857
697,Madison Restaurant,Three Weeks,Monday,0.0,1.0,0.0,-1.0,-1.0,0.0,1.0
701,Madison Restaurant,Three Weeks,Tuesday,5.0,2.0,6.0,3.0,1.5,-1.0,-0.16666666666666666
702,Madison Restaurant,Three Weeks,Wednesday,2.0,10.0,0.0,-8.0,-0.8,2.0,2.0
700,Madison Restaurant,Three Weeks,Thursday,-4.0,8.0,6.0,-12.0,-1.5,-10.0,-1.6666666666666667
696,Madison Restaurant,Three Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
698,Madison Restaurant,Three Weeks,Saturday,10.0,0.0,2.0,10.0,10.0,8.0,4.0
699,Madison Restaurant,Three Weeks,Sunday,0.0,4.0,0.0,-4.0,-1.0,0.0,1.0
175,Madison Restaurant,Three Weeks,Full Week,13.0,25.0,14.0,-12.0,-0.48,-1.0,-0.07142857142857142
670,Madison Restaurant,Four Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1357,Madison Restaurant,Four Weeks,Tuesday,0.0,4.0,0.0,-4.0,-1.0,0.0,1.0
673,Madison Restaurant,Four Weeks,Wednesday,0.0,2.0,38.0,-2.0,-1.0,-38.0,-1.0
1356,Madison Restaurant,Four Weeks,Thursday,0.0,9.0,0.0,-9.0,-1.0,0.0,1.0
669,Madison Restaurant,Four Weeks,Friday,0.0,2.0,0.0,-2.0,-1.0,0.0,1.0
671,Madison Restaurant,Four Weeks,Saturday,0.0,2.0,0.0,-2.0,-1.0,0.0,1.0
672,Madison Restaurant,Four Weeks,Sunday,0.0,2.0,0.0,-2.0,-1.0,0.0,1.0
170,Madison Restaurant,Four Weeks,Full Week,0.0,21.0,38.0,-21.0,-1.0,-38.0,-1.0
1355,Madison Restaurant,Five Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1924,Madison Restaurant,Five Weeks,Tuesday,0.0,0.0,37.0,0.0,1.0,-37.0,-1.0
668,Madison Restaurant,Five Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1923,Madison Restaurant,Five Weeks,Thursday,0.0,0.0,5.0,0.0,1.0,-5.0,-1.0
665,Madison Restaurant,Five Weeks,Friday,0.0,3.0,0.0,-3.0,-1.0,0.0,1.0
666,Madison Restaurant,Five Weeks,Saturday,0.0,0.0,4.0,0.0,1.0,-4.0,-1.0
667,Madison Restaurant,Five Weeks,Sunday,2.0,0.0,2.0,2.0,2.0,0.0,0.5
169,Madison Restaurant,Five Weeks,Full Week,2.0,3.0,48.0,-1.0,-0.3333333333333333,-46.0,-0.9583333333333334
686,Madison Restaurant,Six Weeks,Monday,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
1925,Madison Restaurant,Six Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
689,Madison Restaurant,Six Weeks,Wednesday,0.0,2.0,0.0,-2.0,-1.0,0.0,1.0
1359,Madison Restaurant,Six Weeks,Friday,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
687,Madison Restaurant,Six Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
688,Madison Restaurant,Six Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
173,Madison Restaurant,Six Weeks,Full Week,0.0,2.0,4.0,-2.0,-1.0,-4.0,-1.0
1358,Madison Restaurant,Seven Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
685,Madison Restaurant,Seven Weeks,Wednesday,3.0,0.0,0.0,3.0,3.0,3.0,3.0
684,Madison Restaurant,Seven Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
681,Madison Restaurant,Seven Weeks,Friday,6.0,0.0,0.0,6.0,6.0,6.0,6.0
682,Madison Restaurant,Seven Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
683,Madison Restaurant,Seven Weeks,Sunday,6.0,0.0,0.0,6.0,6.0,6.0,6.0
172,Madison Restaurant,Seven Weeks,Full Week,15.0,0.0,0.0,15.0,15.0,15.0,15.0
1922,Madison Restaurant,Eight Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1354,Madison Restaurant,Eight Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
663,Madison Restaurant,Eight Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
664,Madison Restaurant,Eight Weeks,Saturday,2.0,0.0,0.0,2.0,2.0,2.0,2.0
1353,Madison Restaurant,Eight Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
168,Madison Restaurant,Eight Weeks,Full Week,2.0,0.0,0.0,2.0,2.0,2.0,2.0
728,New Street Grill,This Week,Tuesday,1.0,0.0,15.0,1.0,1.0,-14.0,-0.9333333333333333
729,New Street Grill,This Week,Wednesday,-14.0,4.0,-6.0,-18.0,-4.5,-8.0,1.3333333333333333
727,New Street Grill,This Week,Thursday,22.0,6.0,0.0,16.0,2.6666666666666665,22.0,22.0
724,New Street Grill,This Week,Friday,17.0,1.0,23.0,16.0,16.0,-6.0,-0.2608695652173913
725,New Street Grill,This Week,Saturday,-2.0,14.0,6.0,-16.0,-1.1428571428571428,-8.0,-1.3333333333333333
726,New Street Grill,This Week,Sunday,15.0,2.0,4.0,13.0,6.5,11.0,2.75
183,New Street Grill,This Week,Full Week,39.0,27.0,42.0,12.0,0.4444444444444444,-3.0,-0.07142857142857142
716,New Street Grill,Next Week,Monday,2.0,0.0,7.0,2.0,2.0,-5.0,-0.7142857142857143
720,New Street Grill,Next Week,Tuesday,0.0,0.0,5.0,0.0,1.0,-5.0,-1.0
721,New Street Grill,Next Week,Wednesday,0.0,6.0,4.0,-6.0,-1.0,-4.0,-1.0
719,New Street Grill,Next Week,Thursday,16.0,13.0,0.0,3.0,0.23076923076923078,16.0,16.0
715,New Street Grill,Next Week,Friday,-6.0,3.0,0.0,-9.0,-3.0,-6.0,-6.0
717,New Street Grill,Next Week,Saturday,11.0,10.0,2.0,1.0,0.1,9.0,4.5
718,New Street Grill,Next Week,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
180,New Street Grill,Next Week,Full Week,23.0,32.0,18.0,-9.0,-0.28125,5.0,0.2777777777777778
733,New Street Grill,Two Weeks,Monday,0.0,6.0,0.0,-6.0,-1.0,0.0,1.0
736,New Street Grill,Two Weeks,Tuesday,0.0,3.0,0.0,-3.0,-1.0,0.0,1.0
737,New Street Grill,Two Weeks,Wednesday,2.0,0.0,0.0,2.0,2.0,2.0,2.0
735,New Street Grill,Two Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1364,New Street Grill,Two Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1365,New Street Grill,Two Weeks,Saturday,0.0,4.0,0.0,-4.0,-1.0,0.0,1.0
734,New Street Grill,Two Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
185,New Street Grill,Two Weeks,Full Week,2.0,13.0,0.0,-11.0,-0.8461538461538461,2.0,2.0
731,New Street Grill,Three Weeks,Tuesday,0.0,-2.0,2.0,2.0,-1.0,-2.0,-1.0
732,New Street Grill,Three Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
730,New Street Grill,Three Weeks,Thursday,0.0,2.0,0.0,-2.0,-1.0,0.0,1.0
1942,New Street Grill,Three Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1363,New Street Grill,Three Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
184,New Street Grill,Three Weeks,Full Week,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
1362,New Street Grill,Four Weeks,Wednesday,0.0,2.0,0.0,-2.0,-1.0,0.0,1.0
1361,New Street Grill,Four Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
714,New Street Grill,Four Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
179,New Street Grill,Four Weeks,Full Week,0.0,2.0,0.0,-2.0,-1.0,0.0,1.0
1933,New Street Grill,Five Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1934,New Street Grill,Five Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
712,New Street Grill,Five Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
713,New Street Grill,Five Weeks,Saturday,0.0,0.0,6.0,0.0,1.0,-6.0,-1.0
178,New Street Grill,Five Weeks,Full Week,0.0,0.0,6.0,0.0,1.0,-6.0,-1.0
1938,New Street Grill,Six Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1941,New Street Grill,Six Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1940,New Street Grill,Six Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1937,New Street Grill,Six Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
723,New Street Grill,Six Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1939,New Street Grill,Six Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
182,New Street Grill,Six Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1936,New Street Grill,Seven Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
722,New Street Grill,Seven Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1935,New Street Grill,Seven Weeks,Sunday,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
181,New Street Grill,Seven Weeks,Full Week,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
1931,New Street Grill,Eight Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1932,New Street Grill,Eight Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1360,New Street Grill,Eight Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
177,New Street Grill,Eight Weeks,Full Week,0.0,0.0,0.0,0.0,1.0,0.0,1.0
781,Orrery,This Week,Tuesday,7.0,0.0,-19.0,7.0,7.0,26.0,-1.368421052631579
782,Orrery,This Week,Wednesday,-20.0,-1.0,-6.0,-19.0,19.0,-14.0,2.3333333333333335
780,Orrery,This Week,Thursday,-16.0,8.0,13.0,-24.0,-3.0,-29.0,-2.230769230769231
777,Orrery,This Week,Friday,0.0,-4.0,8.0,4.0,-1.0,-8.0,-1.0
778,Orrery,This Week,Saturday,-2.0,22.0,7.0,-24.0,-1.0909090909090908,-9.0,-1.2857142857142858
779,Orrery,This Week,Sunday,-4.0,12.0,5.0,-16.0,-1.3333333333333333,-9.0,-1.8
192,Orrery,This Week,Full Week,-35.0,37.0,8.0,-72.0,-1.945945945945946,-43.0,-5.375
766,Orrery,Next Week,Monday,8.0,6.0,5.0,2.0,0.3333333333333333,3.0,0.6
770,Orrery,Next Week,Tuesday,4.0,0.0,0.0,4.0,4.0,4.0,4.0
771,Orrery,Next Week,Wednesday,16.0,12.0,-3.0,4.0,0.3333333333333333,19.0,-6.333333333333333
769,Orrery,Next Week,Thursday,12.0,3.0,6.0,9.0,3.0,6.0,1.0
765,Orrery,Next Week,Friday,0.0,9.0,2.0,-9.0,-1.0,-2.0,-1.0
767,Orrery,Next Week,Saturday,-10.0,6.0,23.0,-16.0,-2.6666666666666665,-33.0,-1.434782608695652
768,Orrery,Next Week,Sunday,4.0,6.0,-2.0,-2.0,-0.3333333333333333,6.0,-3.0
189,Orrery,Next Week,Full Week,34.0,42.0,31.0,-8.0,-0.19047619047619047,3.0,0.0967741935483871
790,Orrery,Two Weeks,Monday,6.0,0.0,11.0,6.0,6.0,-5.0,-0.45454545454545453
793,Orrery,Two Weeks,Tuesday,0.0,5.0,-2.0,-5.0,-1.0,2.0,-1.0
794,Orrery,Two Weeks,Wednesday,-6.0,2.0,4.0,-8.0,-4.0,-10.0,-2.5
792,Orrery,Two Weeks,Thursday,12.0,12.0,0.0,0.0,0.08333333333333333,12.0,12.0
789,Orrery,Two Weeks,Friday,5.0,8.0,0.0,-3.0,-0.375,5.0,5.0
1374,Orrery,Two Weeks,Saturday,0.0,3.0,0.0,-3.0,-1.0,0.0,1.0
791,Orrery,Two Weeks,Sunday,8.0,4.0,0.0,4.0,1.0,8.0,8.0
194,Orrery,Two Weeks,Full Week,25.0,34.0,13.0,-9.0,-0.2647058823529412,12.0,0.9230769230769231
783,Orrery,Three Weeks,Monday,2.0,2.0,0.0,0.0,0.5,2.0,2.0
787,Orrery,Three Weeks,Tuesday,0.0,4.0,5.0,-4.0,-1.0,-5.0,-1.0
788,Orrery,Three Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
786,Orrery,Three Weeks,Thursday,2.0,4.0,0.0,-2.0,-0.5,2.0,2.0
1373,Orrery,Three Weeks,Friday,0.0,2.0,0.0,-2.0,-1.0,0.0,1.0
784,Orrery,Three Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
785,Orrery,Three Weeks,Sunday,2.0,0.0,0.0,2.0,2.0,2.0,2.0
193,Orrery,Three Weeks,Full Week,6.0,12.0,5.0,-6.0,-0.5,1.0,0.2
760,Orrery,Four Weeks,Monday,6.0,0.0,2.0,6.0,6.0,4.0,2.0
764,Orrery,Four Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1369,Orrery,Four Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
763,Orrery,Four Weeks,Thursday,2.0,2.0,0.0,0.0,0.5,2.0,2.0
761,Orrery,Four Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
762,Orrery,Four Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
188,Orrery,Four Weeks,Full Week,8.0,2.0,2.0,6.0,3.0,6.0,3.0
755,Orrery,Five Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
758,Orrery,Five Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
759,Orrery,Five Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
757,Orrery,Five Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
754,Orrery,Five Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
756,Orrery,Five Weeks,Saturday,6.0,0.0,0.0,6.0,6.0,6.0,6.0
1368,Orrery,Five Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
187,Orrery,Five Weeks,Full Week,6.0,0.0,0.0,6.0,6.0,6.0,6.0
1372,Orrery,Six Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
776,Orrery,Six Weeks,Tuesday,6.0,0.0,50.0,6.0,6.0,-44.0,-0.88
1960,Orrery,Six Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
775,Orrery,Six Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1371,Orrery,Six Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
774,Orrery,Six Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
191,Orrery,Six Weeks,Full Week,6.0,0.0,50.0,6.0,6.0,-44.0,-0.88
1959,Orrery,Seven Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1370,Orrery,Seven Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
772,Orrery,Seven Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
773,Orrery,Seven Weeks,Saturday,0.0,0.0,4.0,0.0,1.0,-4.0,-1.0
190,Orrery,Seven Weeks,Full Week,0.0,0.0,4.0,0.0,1.0,-4.0,-1.0
753,Orrery,Eight Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1958,Orrery,Eight Weeks,Saturday,0.0,0.0,7.0,0.0,1.0,-7.0,-1.0
186,Orrery,Eight Weeks,Full Week,0.0,0.0,7.0,0.0,1.0,-7.0,-1.0
837,Paternoster Chophouse,This Week,Tuesday,11.0,0.0,-8.0,11.0,11.0,19.0,-2.375
838,Paternoster Chophouse,This Week,Wednesday,9.0,0.0,25.0,9.0,9.0,-16.0,-0.64
836,Paternoster Chophouse,This Week,Thursday,5.0,-2.0,38.0,7.0,-3.5,-33.0,-0.868421052631579
833,Paternoster Chophouse,This Week,Friday,24.0,6.0,2.0,18.0,3.0,22.0,11.0
834,Paternoster Chophouse,This Week,Saturday,23.0,-2.0,11.0,25.0,-12.5,12.0,1.0909090909090908
835,Paternoster Chophouse,This Week,Sunday,-6.0,2.0,0.0,-8.0,-4.0,-6.0,-6.0
201,Paternoster Chophouse,This Week,Full Week,66.0,4.0,68.0,62.0,15.5,-2.0,-0.029411764705882353
817,Paternoster Chophouse,Next Week,Monday,-4.0,4.0,9.0,-8.0,-2.0,-13.0,-1.4444444444444444
821,Paternoster Chophouse,Next Week,Tuesday,24.0,2.0,19.0,22.0,11.0,5.0,0.2631578947368421
822,Paternoster Chophouse,Next Week,Wednesday,16.0,9.0,14.0,7.0,0.7777777777777778,2.0,0.14285714285714285
820,Paternoster Chophouse,Next Week,Thursday,20.0,4.0,13.0,16.0,4.0,7.0,0.5384615384615384
816,Paternoster Chophouse,Next Week,Friday,8.0,-2.0,6.0,10.0,-5.0,2.0,0.3333333333333333
818,Paternoster Chophouse,Next Week,Saturday,8.0,5.0,13.0,3.0,0.6,-5.0,-0.38461538461538464
819,Paternoster Chophouse,Next Week,Sunday,2.0,0.0,0.0,2.0,2.0,2.0,2.0
198,Paternoster Chophouse,Next Week,Full Week,74.0,22.0,74.0,52.0,2.3636363636363638,0.0,0.013513513513513514
844,Paternoster Chophouse,Two Weeks,Monday,-2.0,0.0,8.0,-2.0,-2.0,-10.0,-1.25
847,Paternoster Chophouse,Two Weeks,Tuesday,7.0,0.0,5.0,7.0,7.0,2.0,0.4
848,Paternoster Chophouse,Two Weeks,Wednesday,0.0,9.0,0.0,-9.0,-1.0,0.0,1.0
846,Paternoster Chophouse,Two Weeks,Thursday,2.0,6.0,0.0,-4.0,-0.6666666666666666,2.0,2.0
1381,Paternoster Chophouse,Two Weeks,Friday,0.0,4.0,0.0,-4.0,-1.0,0.0,1.0
1382,Paternoster Chophouse,Two Weeks,Saturday,0.0,4.0,4.0,-4.0,-1.0,-4.0,-1.0
845,Paternoster Chophouse,Two Weeks,Sunday,2.0,2.0,0.0,0.0,0.5,2.0,2.0
203,Paternoster Chophouse,Two Weeks,Full Week,9.0,25.0,17.0,-16.0,-0.64,-8.0,-0.47058823529411764
1380,Paternoster Chophouse,Three Weeks,Monday,0.0,0.0,-2.0,0.0,1.0,2.0,-1.0
842,Paternoster Chophouse,Three Weeks,Tuesday,0.0,0.0,-4.0,0.0,1.0,4.0,-1.0
843,Paternoster Chophouse,Three Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
841,Paternoster Chophouse,Three Weeks,Thursday,4.0,2.0,0.0,2.0,1.0,4.0,4.0
1967,Paternoster Chophouse,Three Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
839,Paternoster Chophouse,Three Weeks,Saturday,4.0,0.0,0.0,4.0,4.0,4.0,4.0
840,Paternoster Chophouse,Three Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
202,Paternoster Chophouse,Three Weeks,Full Week,8.0,2.0,-6.0,6.0,3.0,14.0,-2.3333333333333335
1377,Paternoster Chophouse,Four Weeks,Monday,0.0,4.0,0.0,-4.0,-1.0,0.0,1.0
1964,Paternoster Chophouse,Four Weeks,Tuesday,0.0,0.0,12.0,0.0,1.0,-12.0,-1.0
815,Paternoster Chophouse,Four Weeks,Wednesday,0.0,0.0,5.0,0.0,1.0,-5.0,-1.0
814,Paternoster Chophouse,Four Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
811,Paternoster Chophouse,Four Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
812,Paternoster Chophouse,Four Weeks,Saturday,0.0,0.0,4.0,0.0,1.0,-4.0,-1.0
813,Paternoster Chophouse,Four Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
197,Paternoster Chophouse,Four Weeks,Full Week,0.0,4.0,21.0,-4.0,-1.0,-21.0,-1.0
1962,Paternoster Chophouse,Five Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1963,Paternoster Chophouse,Five Weeks,Tuesday,0.0,0.0,4.0,0.0,1.0,-4.0,-1.0
810,Paternoster Chophouse,Five Weeks,Wednesday,0.0,0.0,3.0,0.0,1.0,-3.0,-1.0
809,Paternoster Chophouse,Five Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
807,Paternoster Chophouse,Five Weeks,Friday,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
808,Paternoster Chophouse,Five Weeks,Saturday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1376,Paternoster Chophouse,Five Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
196,Paternoster Chophouse,Five Weeks,Full Week,0.0,0.0,9.0,0.0,1.0,-9.0,-1.0
828,Paternoster Chophouse,Six Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
831,Paternoster Chophouse,Six Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
832,Paternoster Chophouse,Six Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
830,Paternoster Chophouse,Six Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
827,Paternoster Chophouse,Six Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
829,Paternoster Chophouse,Six Weeks,Saturday,2.0,0.0,0.0,2.0,2.0,2.0,2.0
1966,Paternoster Chophouse,Six Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
200,Paternoster Chophouse,Six Weeks,Full Week,2.0,0.0,0.0,2.0,2.0,2.0,2.0
1378,Paternoster Chophouse,Seven Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
825,Paternoster Chophouse,Seven Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
826,Paternoster Chophouse,Seven Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1379,Paternoster Chophouse,Seven Weeks,Thursday,0.0,0.0,2.0,0.0,1.0,-2.0,-1.0
823,Paternoster Chophouse,Seven Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
824,Paternoster Chophouse,Seven Weeks,Saturday,2.0,0.0,0.0,2.0,2.0,2.0,2.0
1965,Paternoster Chophouse,Seven Weeks,Sunday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
199,Paternoster Chophouse,Seven Weeks,Full Week,2.0,0.0,2.0,2.0,2.0,0.0,0.5
803,Paternoster Chophouse,Eight Weeks,Monday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1375,Paternoster Chophouse,Eight Weeks,Tuesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
806,Paternoster Chophouse,Eight Weeks,Wednesday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1961,Paternoster Chophouse,Eight Weeks,Thursday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
802,Paternoster Chophouse,Eight Weeks,Friday,0.0,0.0,0.0,0.0,1.0,0.0,1.0
804,Paternoster Chophouse,Eight Weeks,Saturday,2.0,0.0,2.0,2.0,2.0,0.0,0.5
805,Paternoster Chophouse,Eight Weeks,Sunday,0.0,0.0,-2.0,0.0,1.0,2.0,-1.0
195,Paternoster Chophouse,Eight Weeks,Full Week,2.0,0.0,0.0,2.0,2.0,2.0,2.0
868,Plateau,This Week,Tuesday,0.0,0.0,3.0,0.0,1.0,-3.0,-1.0
869,Plateau,This Week,Wednesday,4.0,2.0,24.0,2.0,1.0,-20.0,-0.8333333333333334
867,Plateau,This Week,Thursday,0.0,-2.0,24.0,2.0,-1.0,-24.0,-1.0
864,Plateau,This Week,Friday,20.0,20.0,7.0,0.0,0.05,13.0,1.8571428571428572
865,Plateau,This Week,Saturday,22.0,19.0,8.0,3.0,0.15789473684210525,14.0,1.75
866,Plateau,This Week,Sunday,3.0,-3.0,0.0,6.0,-2.0,3.0,3.0
210,Plateau,This Week,Full Week,49.0,36.0,66.0,13.0,0.3611111111111111,-17.0,-0.25757575757575757
855,Plateau,Next Week,Monday,3.0,0.0,8.0,3.0,3.0,-5.0,-0.625
859,Plateau,Next Week,Tuesday,10.0,4.0,7.0,6.0,1.5,3.0,0.42857142857142855
860,Plateau,Next Week,Wednesday,7.0,0.0,12.0,7.0,7.0,-5.0,-0.4166666666666667
858,Plateau,Next Week,Thursday,0.0,8.0,11.0,-8.0,-1.0,-11.0,-1.0
